8,Ice God Selena,Selena,5,Water,4,8,0,0,4396,1355,1127,1179,Anima
8,Ice God Selena,Selena,5,Water,4,8,0,0,3815,1513,966,1461,Breaker
8,Ice God Selena,Selena,5,Water,4,8,0,0,3815,1199,1290,1461,Guardian
8,Ice God Selena,Selena,5,Water,4,8,0,0,3184,1355,1127,1630,Oracle
10,Vine Pike Lance,Lance,3,Earth,3,5,0,0,2500,924,938,454,Lord
10,Vine Pike Lance,Lance,3,Earth,3,5,0,0,2806,924,938,378,Anima
10,Vine Pike Lance,Lance,3,Earth,3,5,0,0,2500,1001,860,454,Breaker
10,Vine Pike Lance,Lance,3,Earth,3,5,0,0,2500,840,1012,454,Guardian
10,Vine Pike Lance,Lance,3,Earth,3,5,0,0,2209,924,938,530,Oracle
11,Earth Pike Lance,Lance,4,Earth,4,5,0,0,3173,1188,1162,612,Lord
11,Earth Pike Lance,Lance,4,Earth,4,5,0,0,3594,1188,1162,489,Anima
11,Earth Pike Lance,Lance,4,Earth,4,5,0,0,3173,1308,1045,612,Breaker
11,Earth Pike Lance,Lance,4,Earth,4,5,0,0,3173,1065,1281,612,Guardian
11,Earth Pike Lance,Lance,4,Earth,4,5,0,0,2727,1188,1162,729,Oracle
12,Nature God Lance,Lance,5,Earth,4,6,0,0,3894,1373,1378,805,Lord
12,Nature God Lance,Lance,5,Earth,4,6,0,0,4476,1373,1378,652,Anima
12,Nature God Lance,Lance,5,Earth,4,6,0,0,3894,1525,1219,805,Breaker
12,Nature God Lance,Lance,5,Earth,4,6,0,0,3894,1223,1538,805,Guardian
12,Nature God Lance,Lance,5,Earth,4,6,0,0,3301,1373,1378,960,Oracle
14,Thunder Eze,Eze,3,Thunder,1,2,0,0,2749,1007,687,426,Lord
14,Thunder Eze,Eze,3,Thunder,1,2,0,0,3053,1007,687,350,Anima
14,Thunder Eze,Eze,3,Thunder,1,2,0,0,2749,1085,615,426,Breaker
14,Thunder Eze,Eze,3,Thunder,1,2,0,0,2749,937,754,426,Guardian
14,Thunder Eze,Eze,3,Thunder,1,2,0,0,2453,1007,687,504,Oracle
15,Thunder King Eze,Eze,4,Thunder,2,5,0,0,3509,1294,838,565,Lord
15,Thunder King Eze,Eze,4,Thunder,2,5,0,0,3950,1294,838,452,Anima
15,Thunder King Eze,Eze,4,Thunder,2,5,0,0,3509,1417,733,565,Breaker
15,Thunder King Eze,Eze,4,Thunder,2,5,0,0,3509,1184,951,565,Guardian
15,Thunder King Eze,Eze,4,Thunder,2,5,0,0,3224,1294,838,733,Oracle
16,Thunder God Eze,Eze,5,Thunder,3,7,0,0,4233,1460,1006,770,Lord
16,Thunder God Eze,Eze,5,Thunder,3,7,0,0,4812,1460,1006,611,Anima
16,Thunder God Eze,Eze,5,Thunder,3,7,0,0,4233,1623,848,770,Breaker
16,Thunder God Eze,Eze,5,Thunder,3,7,0,0,4233,1296,1160,770,Guardian
16,Thunder God Eze,Eze,5,Thunder,3,7,0,0,3624,1460,1006,937,Oracle
18,Knight Atro,Atro,3,Light,1,3,0,0,2397,910,910,910,Lord
18,Knight Atro,Atro,3,Light,1,3,0,0,2675,910,910,828,Anima
18,Knight Atro,Atro,3,Light,1,3,0,0,2397,987,827,910,Breaker
18,Knight Atro,Atro,3,Light,1,3,0,0,2397,834,998,910,Guardian
18,Knight Atro,Atro,3,Light,1,3,0,0,2105,910,910,983,Oracle
19,Holy Knight Atro,Atro,4,Light,2,4,0,0,3014,1104,1104,1104,Lord
19,Holy Knight Atro,Atro,4,Light,2,4,0,0,3453,1104,1104,983,Anima
19,Holy Knight Atro,Atro,4,Light,2,4,0,0,3014,1219,989,1104,Breaker
19,Holy Knight Atro,Atro,4,Light,2,4,0,0,3014,988,1227,1104,Guardian
19,Holy Knight Atro,Atro,4,Light,2,4,0,0,2591,1104,1104,1211,Oracle
20,Goddess Atro,Atro,5,Light,3,5,0,0,3730,1325,1325,1325,Lord
20,Goddess Atro,Atro,5,Light,3,5,0,0,4314,1325,1325,1146,Anima
20,Goddess Atro,Atro,5,Light,3,5,0,0,3730,1488,1176,1325,Breaker
20,Goddess Atro,Atro,5,Light,3,5,0,0,3730,1178,1497,1325,Guardian
20,Goddess Atro,Atro,5,Light,3,5,0,0,3142,1325,1325,1485,Oracle
22,Heavy Magress,Magress,3,Dark,1,4,0,0,3245,826,956,422,Lord
22,Heavy Magress,Magress,3,Dark,1,4,0,0,3533,826,956,339,Anima
22,Heavy Magress,Magress,3,Dark,1,4,0,0,3245,894,879,422,Breaker
22,Heavy Magress,Magress,3,Dark,1,4,0,0,3245,746,1045,422,Guardian
22,Heavy Magress,Magress,3,Dark,1,4,0,0,3129,826,956,539,Oracle
23,Black Magress,Magress,4,Dark,2,4,0,0,3979,995,1190,572,Lord
23,Black Magress,Magress,4,Dark,2,4,0,0,4439,995,1190,453,Anima
23,Black Magress,Magress,4,Dark,2,4,0,0,3979,1118,1067,572,Breaker
23,Black Magress,Magress,4,Dark,2,4,0,0,3979,882,1304,572,Guardian
23,Black Magress,Magress,4,Dark,2,4,0,0,3545,995,1190,747,Oracle
24,Death Magress,Magress,5,Dark,3,6,0,0,4875,1198,1400,755,Lord
24,Death Magress,Magress,5,Dark,3,6,0,0,5457,1198,1400,597,Anima
24,Death Magress,Magress,5,Dark,3,6,0,0,4875,1358,1240,755,Breaker
24,Death Magress,Magress,5,Dark,3,6,0,0,4875,1042,1557,755,Guardian
24,Death Magress,Magress,5,Dark,3,6,0,0,4274,1198,1400,906,Oracle
26,Rage Beast Zegar,Zegar,3,Fire,4,5,0,0,3260,1013,634,538,Lord
26,Rage Beast Zegar,Zegar,3,Fire,4,5,0,0,,1013,634,,Anima
26,Rage Beast Zegar,Zegar,3,Fire,4,5,0,0,3260,1097,556,538,Breaker
26,Rage Beast Zegar,Zegar,3,Fire,4,5,0,0,3260,929,714,538,Guardian
26,Rage Beast Zegar,Zegar,3,Fire,4,5,0,0,2964,1013,634,616,Oracle
27,Fire Beast Zegar,Zegar,4,Fire,7,7,0,0,4008,1245,758,677,Lord
27,Fire Beast Zegar,Zegar,4,Fire,7,7,0,0,4456,1245,758,564,Anima
27,Fire Beast Zegar,Zegar,4,Fire,7,7,0,0,4008,1359,647,677,Breaker
27,Fire Beast Zegar,Zegar,4,Fire,7,7,0,0,4008,1118,869,677,Guardian
27,Fire Beast Zegar,Zegar,4,Fire,7,7,0,0,3564,1245,758,803,Oracle
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
29,Knight Zephu,Zephu,3,Water,4,5,0,0,3435,1095,660,419,Lord
29,Knight Zephu,Zephu,3,Water,4,5,0,0,3722,1095,660,338,Anima
29,Knight Zephu,Zephu,3,Water,4,5,0,0,3435,1169,585,419,Breaker
29,Knight Zephu,Zephu,3,Water,4,5,0,0,3435,1017,744,419,Guardian
29,Knight Zephu,Zephu,3,Water,4,5,0,0,3131,1095,660,507,Oracle
30,Dragoon Zephu,Zephu,4,Water,5,6,0,0,4140,1190,792,556,Lord
30,Dragoon Zephu,Zephu,4,Water,5,6,0,0,4576,1190,792,439,Anima
30,Dragoon Zephu,Zephu,4,Water,5,6,0,0,4140,1314,669,556,Breaker
30,Dragoon Zephu,Zephu,4,Water,5,6,0,0,4140,1200,908,556,Guardian
30,Dragoon Zephu,Zephu,4,Water,5,6,0,0,3690,1190,792,663,Oracle
32,Marksman Lario,Lario,3,Earth,3,3,0,0,3515,865,801,1064,Lord
32,Marksman Lario,Lario,3,Earth,3,3,0,0,3813,865,801,971,Anima
32,Marksman Lario,Lario,3,Earth,3,3,0,0,3515,940,728,1064,Breaker
32,Marksman Lario,Lario,3,Earth,3,3,0,0,3515,789,875,1064,Guardian
32,Marksman Lario,Lario,3,Earth,3,3,0,0,3244,865,801,1139,Oracle
33,Hawkeye Lario,Lario,4,Earth,6,6,0,0,4249,963,899,1512,Lord
33,Hawkeye Lario,Lario,4,Earth,6,6,0,0,4693,963,899,1384,Anima
33,Hawkeye Lario,Lario,4,Earth,6,6,0,0,4249,1133,759,1512,Breaker
33,Hawkeye Lario,Lario,4,Earth,6,6,0,0,4249,847,1020,1512,Guardian
33,Hawkeye Lario,Lario,4,Earth,6,6,0,0,4359,963,899,1625,Oracle
35,Strategist Weiss,Weiss,3,Thunder,5,0,0,0,3630,824,715,1425,Lord
35,Strategist Weiss,Weiss,3,Thunder,5,0,0,0,3927,824,715,1346,Anima
35,Strategist Weiss,Weiss,3,Thunder,5,0,0,0,3630,905,623,1425,Breaker
35,Strategist Weiss,Weiss,3,Thunder,5,0,0,0,3630,758,786,1425,Guardian
35,Strategist Weiss,Weiss,3,Thunder,5,0,0,0,,824,715,,Oracle
36,Commander Weiss,Weiss,4,Thunder,6,0,0,0,4326,925,826,1740,Lord
36,Commander Weiss,Weiss,4,Thunder,6,0,0,0,4789,925,826,1607,Anima
36,Commander Weiss,Weiss,4,Thunder,6,0,0,0,4326,1043,701,1740,Breaker
36,Commander Weiss,Weiss,4,Thunder,6,0,0,0,4326,803,945,1740,Guardian
36,Commander Weiss,Weiss,4,Thunder,6,0,0,0,3893,925,826,1859,Oracle
38,Sunshine Luna,Luna,3,Light,3,3,0,0,2508,1040,1040,502,Lord
38,Sunshine Luna,Luna,3,Light,3,3,0,0,2814,1040,1040,412,Anima
38,Sunshine Luna,Luna,3,Light,3,3,0,0,2508,1107,964,502,Breaker
38,Sunshine Luna,Luna,3,Light,3,3,0,0,2508,956,1118,502,Guardian
38,Sunshine Luna,Luna,3,Light,3,3,0,0,2216,1040,1040,583,Oracle
39,Holy Queen Luna,Luna,4,Light,4,4,0,0,2840,1280,1290,634,Lord
39,Holy Queen Luna,Luna,4,Light,4,4,0,0,3273,1280,1290,521,Anima
39,Holy Queen Luna,Luna,4,Light,4,4,0,0,2840,1400,1169,634,Breaker
39,Holy Queen Luna,Luna,4,Light,4,4,0,0,2840,1156,1413,634,Guardian
39,Holy Queen Luna,Luna,4,Light,4,4,0,0,2390,1280,1290,758,Oracle
41,Samurai Mifune,Mifune,3,Dark,3,3,0,0,2540,1131,533,600,Lord
41,Samurai Mifune,Mifune,3,Dark,3,3,0,0,2830,1131,533,526,Anima
41,Samurai Mifune,Mifune,3,Dark,3,3,0,0,2540,1212,459,600,Breaker
41,Samurai Mifune,Mifune,3,Dark,3,3,0,0,2540,1099,608,600,Guardian
41,Samurai Mifune,Mifune,3,Dark,3,3,0,0,2242,1131,533,676,Oracle
42,God Blade Mifune,Mifune,4,Dark,4,4,0,0,2993,1472,659,728,Lord
42,God Blade Mifune,Mifune,4,Dark,4,4,0,0,3448,1472,659,610,Anima
42,God Blade Mifune,Mifune,4,Dark,4,4,0,0,2993,1575,557,728,Breaker
42,God Blade Mifune,Mifune,4,Dark,4,4,0,0,2993,1366,771,728,Guardian
42,God Blade Mifune,Mifune,4,Dark,4,4,0,0,2562,1472,659,854,Oracle
80,Head Thief Leon,Leon,3,Fire,6,6,0,0,2892,905,905,935,Lord
80,Head Thief Leon,Leon,3,Fire,6,6,0,0,3184,905,905,850,Anima
80,Head Thief Leon,Leon,3,Fire,6,6,0,0,2892,985,834,935,Breaker
80,Head Thief Leon,Leon,3,Fire,6,6,0,0,2892,,,935,Guardian
80,Head Thief Leon,Leon,3,Fire,6,6,0,0,2597,905,905,1008,Oracle
82,Plunderer Verica,Verica,3,Water,4,4,0,0,3155,959,800,552,Lord
82,Plunderer Verica,Verica,3,Water,4,4,0,0,,959,800,,Anima
82,Plunderer Verica,Verica,3,Water,4,4,0,0,3155,1030,722,552,Breaker
82,Plunderer Verica,Verica,3,Water,4,4,0,0,3155,886,875,552,Guardian
82,Plunderer Verica,Verica,3,Water,4,4,0,0,3035,959,800,670,Oracle
84,Head Bandit Zaza,Zaza,3,Earth,5,5,0,0,2700,1008,952,405,Lord
84,Head Bandit Zaza,Zaza,3,Earth,5,5,0,0,2991,1008,952,326,Anima
84,Head Bandit Zaza,Zaza,3,Earth,5,5,0,0,2700,1109,857,405,Breaker
84,Head Bandit Zaza,Zaza,3,Earth,5,5,0,0,2700,907,1047,405,Guardian
84,Head Bandit Zaza,Zaza,3,Earth,5,5,0,0,2430,1008,952,446,Oracle
86,Sky Boss Grafl,Grafl,3,Thunder,6,9,0,0,2700,1008,952,405,Lord
86,Sky Boss Grafl,Grafl,3,Thunder,6,9,0,0,2991,1008,952,328,Anima
86,Sky Boss Grafl,Grafl,3,Thunder,6,9,0,0,2700,1086,872,405,Breaker
86,Sky Boss Grafl,Grafl,3,Thunder,6,9,0,0,2700,923,1032,405,Guardian
86,Sky Boss Grafl,Grafl,3,Thunder,6,9,0,0,2402,1008,952,491,Oracle
88,Cerberus,Orthos,3,Fire,3,3,0,0,,,,,Lord
88,Cerberus,Orthos,3,Fire,3,3,0,0,2610,,,,Anima
88,Cerberus,Orthos,3,Fire,3,3,0,0,,964,,,Breaker
88,Cerberus,Orthos,3,Fire,3,3,0,0,,,806,,Guardian
88,Cerberus,Orthos,3,Fire,3,3,0,0,,,,455,Oracle
90,Scylla,Ramia,3,Water,4,4,0,0,3100,,,,Lord
90,Scylla,Ramia,3,Water,4,4,0,0,,,,,Anima
90,Scylla,Ramia,3,Water,4,4,0,0,3100,,,,Breaker
90,Scylla,Ramia,3,Water,4,4,0,0,3100,,,,Guardian
90,Scylla,Ramia,3,Water,4,4,0,0,,,,,Oracle
92,Titania,Fairy,3,Earth,4,0,0,8,2414,910,634,1050,Lord
92,Titania,Fairy,3,Earth,4,0,0,8,2848,910,634,969,Anima
92,Titania,Fairy,3,Earth,4,0,0,8,2414,987,552,1050,Breaker
92,Titania,Fairy,3,Earth,4,0,0,8,2414,844,712,1050,Guardian
92,Titania,Fairy,3,Earth,4,0,0,8,2116,910,634,1125,Oracle
94,Cyclops,Minotaur,3,Thunder,3,4,0,0,,,,,Lord
94,Cyclops,Minotaur,3,Thunder,3,4,0,0,3216,,,,Anima
94,Cyclops,Minotaur,3,Thunder,3,4,0,0,,979,,,Breaker
94,Cyclops,Minotaur,3,Thunder,3,4,0,0,,,655,,Guardian
94,Cyclops,Minotaur,3,Thunder,3,4,0,0,,,,396,Oracle
96,Pegasus,Unicorn,3,Light,5,7,0,0,2777,865,865,938,Lord
96,Pegasus,Unicorn,3,Light,5,7,0,0,2820,865,865,,Anima
96,Pegasus,Unicorn,3,Light,5,7,0,0,2777,946,792,938,Breaker
96,Pegasus,Unicorn,3,Light,5,7,0,0,2777,792,946,938,Guardian
96,Pegasus,Unicorn,3,Light,5,7,0,0,,865,865,1007,Oracle
98,Zahhak,Medusa,3,Dark,5,4,0,0,3239,826,981,660,Lord
98,Zahhak,Medusa,3,Dark,5,4,0,0,3531,826,981,589,Anima
98,Zahhak,Medusa,3,Dark,5,4,0,0,3239,900,903,660,Breaker
98,Zahhak,Medusa,3,Dark,5,4,0,0,3239,753,1066,660,Guardian
98,Zahhak,Medusa,3,Dark,5,4,0,0,2960,826,981,735,Oracle
100,Ifrit,Salamander,3,Fire,6,0,0,0,2857,,,502,Lord
100,Ifrit,Salamander,3,Fire,6,0,0,0,,,,,Anima
100,Ifrit,Salamander,3,Fire,6,0,0,0,2857,982,808,502,Breaker
100,Ifrit,Salamander,3,Fire,6,0,0,0,2857,699,966,502,Guardian
100,Ifrit,Salamander,3,Fire,6,0,0,0,,,,,Oracle
102,Legtos,Rantoul,3,Water,5,0,0,0,,,,,Lord
102,Legtos,Rantoul,3,Water,5,0,0,0,,,,,Anima
102,Legtos,Rantoul,3,Water,5,0,0,0,,,,,Breaker
102,Legtos,Rantoul,3,Water,5,0,0,0,,,,,Guardian
102,Legtos,Rantoul,3,Water,5,0,0,0,,,,,Oracle
104,Ent,Trent,3,Earth,5,5,0,0,,,,,Lord
104,Ent,Trent,3,Earth,5,5,0,0,,,,,Anima
104,Ent,Trent,3,Earth,5,5,0,0,,,,,Breaker
104,Ent,Trent,3,Earth,5,5,0,0,,,,,Guardian
104,Ent,Trent,3,Earth,5,5,0,0,,,,,Oracle
106,Djin,Sylph,3,Thunder,5,0,0,0,2300,845,966,670,Lord
106,Djin,Sylph,3,Thunder,5,0,0,0,,845,966,,Anima
106,Djin,Sylph,3,Thunder,5,0,0,0,2300,,,670,Breaker
106,Djin,Sylph,3,Thunder,5,0,0,0,2300,,,670,Guardian
106,Djin,Sylph,3,Thunder,5,0,0,0,,845,966,,Oracle
108,Angel Maria,Maria,3,Light,5,0,0,0,2540,878,819,1030,Lord
108,Angel Maria,Maria,3,Light,5,0,0,0,2822,878,819,947,Anima
108,Angel Maria,Maria,3,Light,5,0,0,0,2540,953,740,1030,Breaker
108,Angel Maria,Maria,3,Light,5,0,0,0,2540,807,896,1030,Guardian
108,Angel Maria,Maria,3,Light,5,0,0,0,2249,878,819,1110,Oracle
110,Succubus,Lilin,3,Dark,6,0,0,0,2445,792,798,804,Lord
110,Succubus,Lilin,3,Dark,6,0,0,0,2739,792,798,730,Anima
110,Succubus,Lilin,3,Dark,6,0,0,0,2445,,,804,Breaker
110,Succubus,Lilin,3,Dark,6,0,0,0,2445,,,804,Guardian
110,Succubus,Lilin,3,Dark,6,0,0,0,,792,798,,Oracle
111,Firedrake,Graven,3,Fire,3,3,0,0,3375,660,951,465,Lord
111,Firedrake,Graven,3,Fire,3,3,0,0,,660,951,,Anima
111,Firedrake,Graven,3,Fire,3,3,0,0,3375,749,872,465,Breaker
111,Firedrake,Graven,3,Fire,3,3,0,0,3375,586,1135,465,Guardian
111,Firedrake,Graven,3,Fire,3,3,0,0,,660,951,,Oracle
112,Dragon Graven,Graven,4,Fire,5,5,0,0,4220,917,1242,765,Lord
112,Dragon Graven,Graven,4,Fire,5,5,0,0,4647,917,1242,651,Anima
112,Dragon Graven,Graven,4,Fire,5,5,0,0,4220,1040,1126,765,Breaker
112,Dragon Graven,Graven,4,Fire,5,5,0,0,4220,788,1356,765,Guardian
112,Dragon Graven,Graven,4,Fire,5,5,0,0,3812,917,1242,885,Oracle
113,Undine,Siren,3,Water,3,0,0,0,,,,,Lord
113,Undine,Siren,3,Water,3,0,0,0,,,,,Anima
113,Undine,Siren,3,Water,3,0,0,0,,,,,Breaker
113,Undine,Siren,3,Water,3,0,0,0,,,,,Guardian
113,Undine,Siren,3,Water,3,0,0,0,,,,,Oracle
114,Siren,Siren,4,Water,5,0,0,0,4213,904,1256,780,Lord
114,Siren,Siren,4,Water,5,0,0,0,4683,904,1256,671,Anima
114,Siren,Siren,4,Water,5,0,0,0,4213,1022,1130,780,Breaker
114,Siren,Siren,4,Water,5,0,0,0,4213,793,1384,780,Guardian
114,Siren,Siren,4,Water,5,0,0,0,4041,904,1256,949,Oracle
115,Dryad,Elf,3,Earth,3,0,0,0,3150,624,998,700,Lord
115,Dryad,Elf,3,Earth,3,0,0,0,,624,998,,Anima
115,Dryad,Elf,3,Earth,3,0,0,0,3150,,,700,Breaker
115,Dryad,Elf,3,Earth,3,0,0,0,3150,550,1083,700,Guardian
115,Dryad,Elf,3,Earth,3,0,0,0,,624,998,,Oracle
116,High Elf,Elf,4,Earth,5,0,0,0,3975,891,1283,1050,Lord
116,High Elf,Elf,4,Earth,5,0,0,0,4419,891,1283,929,Anima
116,High Elf,Elf,4,Earth,5,0,0,0,3975,1014,1156,1050,Breaker
116,High Elf,Elf,4,Earth,5,0,0,0,3975,776,1404,1050,Guardian
116,High Elf,Elf,4,Earth,5,0,0,0,,891,1283,,Oracle
117,Thunderbird,Ziz,3,Thunder,3,5,0,0,3064,715,721,750,Lord
117,Thunderbird,Ziz,3,Thunder,3,5,0,0,3347,715,721,675,Anima
117,Thunderbird,Ziz,3,Thunder,3,5,0,0,3064,801,636,750,Breaker
117,Thunderbird,Ziz,3,Thunder,3,5,0,0,3064,642,799,750,Guardian
117,Thunderbird,Ziz,3,Thunder,3,5,0,0,,715,721,,Oracle
118,Great Falcon Ziz,Ziz,4,Thunder,4,5,0,0,3824,983,990,945,Lord
118,Great Falcon Ziz,Ziz,4,Thunder,4,5,0,0,4177,983,990,850,Anima
118,Great Falcon Ziz,Ziz,4,Thunder,4,5,0,0,3824,,,945,Breaker
118,Great Falcon Ziz,Ziz,4,Thunder,4,5,0,0,3824,882,1097,945,Guardian
118,Great Falcon Ziz,Ziz,4,Thunder,4,5,0,0,3715,983,990,1056,Oracle
119,Valkyrie,Athena,3,Light,4,5,0,0,,,,,Lord
119,Valkyrie,Athena,3,Light,4,5,0,0,,,,,Anima
119,Valkyrie,Athena,3,Light,4,5,0,0,,,,,Breaker
119,Valkyrie,Athena,3,Light,4,5,0,0,,,,,Guardian
119,Valkyrie,Athena,3,Light,4,5,0,0,,,,,Oracle
120,Sky Hero Athena,Athena,4,Light,6,7,0,0,3245,1202,1215,750,Lord
120,Sky Hero Athena,Athena,4,Light,6,7,0,0,3684,1202,1215,624,Anima
120,Sky Hero Athena,Athena,4,Light,6,7,0,0,3245,1323,1088,750,Breaker
120,Sky Hero Athena,Athena,4,Light,6,7,0,0,3245,???,???,750,Guardian
120,Sky Hero Athena,Athena,4,Light,6,7,0,0,2938,1202,1215,863,Oracle
121,Vampire,Lich,3,Dark,3,3,0,0,3079,697,735,817,Lord
121,Vampire,Lich,3,Dark,3,3,0,0,,697,735,,Anima
121,Vampire,Lich,3,Dark,3,3,0,0,3079,,,817,Breaker
121,Vampire,Lich,3,Dark,3,3,0,0,3079,,,817,Guardian
121,Vampire,Lich,3,Dark,3,3,0,0,,697,735,,Oracle
122,Lich,Lich,4,Dark,5,5,0,0,3855,970,1011,1013,Lord
122,Lich,Lich,4,Dark,5,5,0,0,4303,970,1011,905,Anima
122,Lich,Lich,4,Dark,5,5,0,0,3855,1086,900,1013,Breaker
122,Lich,Lich,4,Dark,5,5,0,0,3855,860,1125,1013,Guardian
122,Lich,Lich,4,Dark,5,5,0,0,3675,970,1011,1201,Oracle
123,Knight Agni,Agni,3,Fire,8,8,0,0,3720,1036,726,490,Lord
123,Knight Agni,Agni,3,Fire,8,8,0,0,4009,1036,726,418,Anima
123,Knight Agni,Agni,3,Fire,8,8,0,0,3720,1113,640,490,Breaker
123,Knight Agni,Agni,3,Fire,8,8,0,0,3720,867,807,490,Guardian
123,Knight Agni,Agni,3,Fire,8,8,0,0,3432,1036,726,563,Oracle
124,Fire Knight Agni,Agni,4,Fire,8,9,0,0,4346,1260,937,687,Lord
124,Fire Knight Agni,Agni,4,Fire,8,9,0,0,4798,1260,937,565,Anima
124,Fire Knight Agni,Agni,4,Fire,8,9,0,0,4346,1378,824,687,Breaker
124,Fire Knight Agni,Agni,4,Fire,8,9,0,0,4346,1134,1058,687,Guardian
124,Fire Knight Agni,Agni,4,Fire,8,9,0,0,3924,1260,937,805,Oracle
125,Knight Sergio,Sergio,3,Water,2,5,0,0,3375,900,816,870,Lord
125,Knight Sergio,Sergio,3,Water,2,5,0,0,3679,900,816,794,Anima
125,Knight Sergio,Sergio,3,Water,2,5,0,0,3375,979,745,870,Breaker
125,Knight Sergio,Sergio,3,Water,2,5,0,0,3375,822,892,870,Guardian
125,Knight Sergio,Sergio,3,Water,2,5,0,0,3081,900,816,951,Oracle
126,Ice Ruler Sergio,Sergio,4,Water,5,7,0,0,4099,1096,1064,1068,Lord
126,Ice Ruler Sergio,Sergio,4,Water,5,7,0,0,4516,1096,1064,945,Anima
126,Ice Ruler Sergio,Sergio,4,Water,5,7,0,0,4099,1211,942,1068,Breaker
126,Ice Ruler Sergio,Sergio,4,Water,5,7,0,0,4099,973,1183,1068,Guardian
126,Ice Ruler Sergio,Sergio,4,Water,5,7,0,0,3638,1096,1064,1192,Oracle
127,Princess Lidith,Lidith,3,Earth,6,6,0,0,3382,1001,721,1125,Lord
127,Princess Lidith,Lidith,3,Earth,6,6,0,0,,1001,721,,Anima
127,Princess Lidith,Lidith,3,Earth,6,6,0,0,3382,1128,614,1125,Breaker
127,Princess Lidith,Lidith,3,Earth,6,6,0,0,3382,919,722,1125,Guardian
127,Princess Lidith,Lidith,3,Earth,6,6,0,0,2778,1001,721,1208,Oracle
128,Queen Lidith,Lidith,4,Earth,8,8,0,0,3585,1179,845,1425,Lord
128,Queen Lidith,Lidith,4,Earth,8,8,0,0,4013,1179,845,1306,Anima
128,Queen Lidith,Lidith,4,Earth,8,8,0,0,3585,1298,798,1425,Breaker
128,Queen Lidith,Lidith,4,Earth,8,8,0,0,3585,1060,957,1425,Guardian
128,Queen Lidith,Lidith,4,Earth,8,8,0,0,3163,1179,845,1539,Oracle
129,Sky Knight Falma,Falma,3,Thunder,5,5,0,0,3450,955,770,763,Lord
129,Sky Knight Falma,Falma,3,Thunder,5,5,0,0,3739,955,770,692,Anima
129,Sky Knight Falma,Falma,3,Thunder,5,5,0,0,3450,1134,688,763,Breaker
129,Sky Knight Falma,Falma,3,Thunder,5,5,0,0,3450,877,848,763,Guardian
129,Sky Knight Falma,Falma,3,Thunder,5,5,0,0,3157,955,770,848,Oracle
130,Sky King Falma,Falma,4,Thunder,7,7,0,0,4025,1198,1020,1095,Lord
130,Sky King Falma,Falma,4,Thunder,7,7,0,0,4456,1198,1020,982,Anima
130,Sky King Falma,Falma,4,Thunder,7,7,0,0,4025,1315,901,1095,Breaker
130,Sky King Falma,Falma,4,Thunder,7,7,0,0,4025,1078,1135,1095,Guardian
130,Sky King Falma,Falma,4,Thunder,7,7,0,0,3603,1198,1020,1213,Oracle
131,Cowboy Heidt,Heidt,3,Light,5,5,0,0,3240,1013,897,523,Lord
131,Cowboy Heidt,Heidt,3,Light,5,5,0,0,3531,1013,897,444,Anima
